id,user_id,media_id,type,created_at,updated_at
420584fe-89ee-4075-98c8-297513b89990,3cd8f3cf-7097-4ac9-bf44-87f834210d59,fb47b92a-0549-4872-aaf4-4e394e019ba9,negative,2023-05-22 12:18:39.432334 +00:00,2023-05-22 12:18:39.432334 +00:00
c742c1df-0a90-4a68-91ab-20e397130caf,3cd8f3cf-7097-4ac9-bf44-87f834210d59,73a107a0-845a-4e51-8cec-1c7132f105b4,negative,2023-05-22 12:18:40.707485 +00:00,2023-05-22 12:18:40.707485 +00:00
2bd67108-b13c-43c6-b00a-537ab6f42beb,3cd8f3cf-7097-4ac9-bf44-87f834210d59,7cd02dde-5d67-4535-8ec5-76086d65cb9b,negative,2023-05-22 12:18:42.282184 +00:00,2023-05-22 12:18:42.282184 +00:00
b18f85a9-1870-4bd3-adef-3ff47336717a,3cd8f3cf-7097-4ac9-bf44-87f834210d59,7dd750fa-25da-4216-aad0-84a67ac027f5,negative,2023-05-22 12:18:44.035759 +00:00,2023-05-22 12:18:44.035759 +00:00
ea254474-3bf7-405c-9ff3-a7b000d558f8,3cd8f3cf-7097-4ac9-bf44-87f834210d59,ec062876-1f3b-49f9-9e1b-881bba588090,negative,2023-05-22 12:18:45.016023 +00:00,2023-05-22 12:18:45.016023 +00:00
b2ef15b1-644d-4ccc-a367-e4c1edc4efcf,3cd8f3cf-7097-4ac9-bf44-87f834210d59,0efffb98-4265-4ede-aa62-4aec07350aa2,negative,2023-05-22 12:18:45.955630 +00:00,2023-05-22 12:18:45.955630 +00:00
1d31ea01-dc7c-4423-a337-e4a5dc950a67,3cd8f3cf-7097-4ac9-bf44-87f834210d59,62be2b93-3ca2-440c-b03f-996724bf2bbb,positive,2023-05-22 12:18:49.550079 +00:00,2023-05-22 12:18:49.550079 +00:00
0ddc992b-133d-49f4-b5b6-09e8f6541094,3cd8f3cf-7097-4ac9-bf44-87f834210d59,104b0858-1c91-4c9d-94c0-72afaea5aa12,negative,2023-05-22 12:18:51.102616 +00:00,2023-05-22 12:18:51.102616 +00:00
6d4feb3c-2ca9-41f7-8247-84301c9b520c,3cd8f3cf-7097-4ac9-bf44-87f834210d59,9724fe07-9b95-4394-a136-80c1e87ccfd8,positive,2023-05-22 12:19:07.130975 +00:00,2023-05-22 12:19:07.130975 +00:00
05c88b5e-1820-4f05-8d11-ca84bb18f1c1,3cd8f3cf-7097-4ac9-bf44-87f834210d59,c8e7396c-e9d4-42e3-b2c7-348d708660e1,positive,2023-05-22 12:19:31.316939 +00:00,2023-05-22 12:19:31.316939 +00:00
fb97c56f-29ca-49c0-af12-e7d37cb82839,3cd8f3cf-7097-4ac9-bf44-87f834210d59,64628c32-88ff-4c24-9b8b-f4d902987ae7,negative,2023-05-22 12:19:35.084892 +00:00,2023-05-22 12:19:35.084892 +00:00
e2e91555-ec85-4ec3-9d00-08f3e0cedd2a,3cd8f3cf-7097-4ac9-bf44-87f834210d59,cd8afd8a-99fc-4761-b7b5-439f0606dbcb,negative,2023-05-22 12:19:38.061449 +00:00,2023-05-22 12:19:38.061449 +00:00
0d311437-af9d-4c3d-bc44-1da2e3697e30,3cd8f3cf-7097-4ac9-bf44-87f834210d59,ac0758a8-1d46-4fcc-9701-dd75769050ad,negative,2023-05-22 12:19:39.113488 +00:00,2023-05-22 12:19:39.113488 +00:00
41f569bf-b1a6-4076-b16c-cd5d0a892019,3cd8f3cf-7097-4ac9-bf44-87f834210d59,e2ac3f4e-78ee-44d2-8f0f-cc1e56734b13,negative,2023-05-22 12:19:40.155068 +00:00,2023-05-22 12:19:40.155068 +00:00
355ea9ce-f5c8-41f7-9f52-36c00c228170,3cd8f3cf-7097-4ac9-bf44-87f834210d59,847d94b5-ec04-4b47-9f6b-9f81c2a3184e,negative,2023-05-22 12:19:41.373275 +00:00,2023-05-22 12:19:41.373275 +00:00
efb01787-8587-4d36-8438-b80bfb08baf5,3cd8f3cf-7097-4ac9-bf44-87f834210d59,3c11d3a5-e2f0-4b28-9705-ed2b3ab13862,positive,2023-05-22 12:19:43.016105 +00:00,2023-05-22 12:19:43.016105 +00:00
97bca0a1-d102-4fb0-8736-ee6123ae82e6,3cd8f3cf-7097-4ac9-bf44-87f834210d59,43d52046-a647-40f4-b3cf-60c9061495ce,positive,2023-05-22 12:19:44.267210 +00:00,2023-05-22 12:19:44.267210 +00:00
220fb11a-ee72-4e8d-9b3b-5b40eae8d9c4,3cd8f3cf-7097-4ac9-bf44-87f834210d59,40198419-676e-43b5-9714-0ec422e35d0a,negative,2023-05-22 12:19:48.141084 +00:00,2023-05-22 12:19:48.141084 +00:00
880bcd24-6893-483c-a66f-5cd646288919,3cd8f3cf-7097-4ac9-bf44-87f834210d59,6e57fc63-6878-4a42-91b6-dff959c87000,negative,2023-05-22 12:19:49.613032 +00:00,2023-05-22 12:19:49.613032 +00:00
d781cbbc-9f26-4a1f-b675-9b5388111100,3cd8f3cf-7097-4ac9-bf44-87f834210d59,b6a378ee-0c6c-4f3e-bcd8-1168f5b1fe1a,negative,2023-05-22 12:19:53.964275 +00:00,2023-05-22 12:19:53.964275 +00:00
3c62cf55-f6c9-46a7-b214-9fbf975bedb7,3cd8f3cf-7097-4ac9-bf44-87f834210d59,2afe94ef-f007-4fa9-ae8f-d16bc1027287,negative,2023-05-22 12:20:08.281731 +00:00,2023-05-22 12:20:08.281731 +00:00
b202475e-0db7-4734-958b-47e2ebf65fbf,3cd8f3cf-7097-4ac9-bf44-87f834210d59,6b1c6d9e-08f5-48ae-9f13-9ebcb74f1061,positive,2023-05-22 12:20:12.161257 +00:00,2023-05-22 12:20:12.161257 +00:00
0b1cadb8-9f83-4fc8-b859-f6dbeb28c90f,3cd8f3cf-7097-4ac9-bf44-87f834210d59,b7f41fd8-bc79-4de4-b6f5-3dca279c2c87,negative,2023-05-22 12:20:19.331775 +00:00,2023-05-22 12:20:19.331775 +00:00
396a0f85-f41c-49ab-8c60-3c04b710cdd7,3cd8f3cf-7097-4ac9-bf44-87f834210d59,ec6747ae-1e87-42ed-98d5-a9bfa9e25491,negative,2023-05-22 12:20:44.254804 +00:00,2023-05-22 12:20:44.254804 +00:00
90b75fde-e073-4ca9-ab63-95e5af2ec8e7,3cd8f3cf-7097-4ac9-bf44-87f834210d59,e1488583-f33e-4f90-ba57-e528b3d04e60,negative,2023-05-22 12:20:46.131402 +00:00,2023-05-22 12:20:46.131402 +00:00
150e709d-0d8e-48e9-9319-c9bc3bd32949,3cd8f3cf-7097-4ac9-bf44-87f834210d59,970d9756-4f1e-4108-aab0-5fa2aa4fd018,negative,2023-05-22 12:20:49.872946 +00:00,2023-05-22 12:20:49.872946 +00:00
b24a09c1-2ec3-4edd-a2be-a78db95896af,3cd8f3cf-7097-4ac9-bf44-87f834210d59,4bd16b13-233d-40de-8029-19b369d33c42,neutral,2023-05-22 12:20:53.056379 +00:00,2023-05-22 12:20:53.056379 +00:00
fcae8582-23b2-4cd4-9611-19c3cf20eafc,3cd8f3cf-7097-4ac9-bf44-87f834210d59,9dfa6026-2199-4379-9028-cd119093215f,neutral,2023-05-22 12:20:55.452238 +00:00,2023-05-22 12:20:55.452238 +00:00
3359b683-e436-4d0c-bf47-ae91571a6a44,3cd8f3cf-7097-4ac9-bf44-87f834210d59,efc968a0-5589-485f-ab3d-9465fd4e5a2f,negative,2023-05-22 12:21:03.471569 +00:00,2023-05-22 12:21:03.471569 +00:00
1dcc0992-bf44-4ddd-893f-4cbd0ca37166,3cd8f3cf-7097-4ac9-bf44-87f834210d59,44654421-1cdf-4c16-be28-146fa50dcf34,negative,2023-05-22 12:21:08.199756 +00:00,2023-05-22 12:21:08.199756 +00:00
3681880e-f2c3-4e04-b2d8-057d9c58de9d,3cd8f3cf-7097-4ac9-bf44-87f834210d59,03f4541e-0f82-46e8-80d1-07eda78474fa,negative,2023-05-22 12:21:25.658090 +00:00,2023-05-22 12:21:25.658090 +00:00
333561bc-e6b6-4cf4-a1e7-86de3c554fb7,3cd8f3cf-7097-4ac9-bf44-87f834210d59,06c7bd21-6da8-4604-b051-d07d3baf11a7,negative,2023-05-22 12:21:26.981978 +00:00,2023-05-22 12:21:26.981978 +00:00
f2a77440-e002-40d2-b213-412199d4498a,f5319987-66cb-40a1-b12c-0a3360db7819,ecbb5d77-36cf-46d0-999d-f97cc327569c,negative,2023-05-22 12:21:41.046142 +00:00,2023-05-22 12:21:41.046142 +00:00
de7950d1-50d0-4d3a-83b2-fff44114e8a0,3cd8f3cf-7097-4ac9-bf44-87f834210d59,208c7814-7469-4975-a334-90691097fa1a,negative,2023-05-22 12:21:49.676049 +00:00,2023-05-22 12:21:49.676049 +00:00
2307a805-4663-44a9-ba88-434e0782b9f9,3cd8f3cf-7097-4ac9-bf44-87f834210d59,f4e44c54-ad95-4ae2-8596-d7d81e1f9feb,negative,2023-05-22 12:21:54.972973 +00:00,2023-05-22 12:21:54.972973 +00:00
f752e447-cbd8-4fe2-b572-cda5b212e529,f5319987-66cb-40a1-b12c-0a3360db7819,fa775ef8-e258-4679-91f0-e732d908c501,positive,2023-05-22 12:21:56.541683 +00:00,2023-05-22 12:21:56.541683 +00:00
6e1356b6-e454-4efa-82b9-e2f1411e7fe8,3cd8f3cf-7097-4ac9-bf44-87f834210d59,87744f99-0bab-4ae3-9e35-15eb8edfa661,negative,2023-05-22 12:21:57.359020 +00:00,2023-05-22 12:21:57.359020 +00:00
f432f1c8-abbc-4670-8f71-67d182c5201f,3cd8f3cf-7097-4ac9-bf44-87f834210d59,551dac4d-b8b9-44dd-9792-d399bea03297,neutral,2023-05-22 12:22:02.251744 +00:00,2023-05-22 12:22:02.251744 +00:00
f8845fb5-2d80-4bbb-9802-b82b557374ac,f5319987-66cb-40a1-b12c-0a3360db7819,864e1302-c0ce-4bd8-99ab-dc89454fbdbe,negative,2023-05-22 12:22:03.019992 +00:00,2023-05-22 12:22:03.019992 +00:00
e0eaa4ae-5595-4927-893d-6d99cba09d58,3cd8f3cf-7097-4ac9-bf44-87f834210d59,2fd3d5a7-0847-4239-97bd-fe915b57e8af,neutral,2023-05-22 12:22:03.415742 +00:00,2023-05-22 12:22:03.415742 +00:00
2849556b-5d0b-4192-8d7d-64b8ed641023,3cd8f3cf-7097-4ac9-bf44-87f834210d59,63255e1d-c9f6-4174-8ee3-afd5921c35f3,neutral,2023-05-22 12:22:08.312647 +00:00,2023-05-22 12:22:08.312647 +00:00
6f8eeaf0-66bb-4171-b12a-5910af891883,3cd8f3cf-7097-4ac9-bf44-87f834210d59,c312de2f-a6f0-4492-aca5-58df337f196a,neutral,2023-05-22 12:22:09.259433 +00:00,2023-05-22 12:22:09.259433 +00:00
329fdf00-b65b-4611-a6c3-df8d8254427e,3cd8f3cf-7097-4ac9-bf44-87f834210d59,c51bc431-3c50-4013-a43a-3a0f7e37409d,positive,2023-05-22 12:22:11.510892 +00:00,2023-05-22 12:22:11.510892 +00:00
17923883-a8f3-4157-b7a1-34a984b54e22,3cd8f3cf-7097-4ac9-bf44-87f834210d59,7f08f6ea-b808-4337-9aa0-7d9fe233f830,neutral,2023-05-22 12:22:17.730813 +00:00,2023-05-22 12:22:17.730813 +00:00
c467add5-3e2a-45e8-8c0c-3a3c2f850d24,3cd8f3cf-7097-4ac9-bf44-87f834210d59,df5b686b-2167-44a7-bfce-0ea7d8e79a6e,positive,2023-05-22 12:22:25.658583 +00:00,2023-05-22 12:22:25.658583 +00:00
48828e8b-9dc0-4b81-ad55-141def5fa2b2,f5319987-66cb-40a1-b12c-0a3360db7819,c5abb192-77a0-4e68-bb98-865bc88b7d25,positive,2023-05-22 12:22:25.913567 +00:00,2023-05-22 12:22:25.913567 +00:00
1bb31be7-dcfd-45d8-b43e-b09e0ba4b897,f5319987-66cb-40a1-b12c-0a3360db7819,450a726b-9bad-463e-a44e-a76ca1cbb110,positive,2023-05-22 12:22:34.948888 +00:00,2023-05-22 12:22:34.948888 +00:00
f0186cb6-6c13-4ce2-a736-3007688fb8cc,f5319987-66cb-40a1-b12c-0a3360db7819,c510c4c9-63b4-45b1-9c56-3876ea502fea,negative,2023-05-22 12:22:40.726741 +00:00,2023-05-22 12:22:40.726741 +00:00
6c426957-bf06-4514-828a-132ae6f2815e,3cd8f3cf-7097-4ac9-bf44-87f834210d59,67236d2d-d1e7-4d55-9a2e-82843a2d41b0,neutral,2023-05-22 12:23:23.459948 +00:00,2023-05-22 12:23:23.459948 +00:00
fdcf8581-0fa4-47a9-a8b0-a2761a9a711e,3cd8f3cf-7097-4ac9-bf44-87f834210d59,87e51399-5216-4feb-b946-84066e661260,neutral,2023-05-22 12:23:24.518240 +00:00,2023-05-22 12:23:24.518240 +00:00
8f00b755-3e53-4cce-a3d3-7d0dfc4e2661,3cd8f3cf-7097-4ac9-bf44-87f834210d59,1503c27b-cb6d-43d8-a465-9f73ed7fc7bb,neutral,2023-05-22 12:23:25.415481 +00:00,2023-05-22 12:23:25.415481 +00:00
f71bc45f-4663-4930-b4cb-28da9594cade,3cd8f3cf-7097-4ac9-bf44-87f834210d59,645aeda8-4118-45fb-946f-fcca11355201,neutral,2023-05-22 12:23:26.358782 +00:00,2023-05-22 12:23:26.358782 +00:00
644725bf-b09c-4a08-94bd-7124c310c6ff,3cd8f3cf-7097-4ac9-bf44-87f834210d59,effa1f6b-e9ea-4e1c-a141-f4afa2d258d6,neutral,2023-05-22 12:23:27.921382 +00:00,2023-05-22 12:23:27.921382 +00:00
243e268c-da88-4b34-972b-54d7cfefd823,3cd8f3cf-7097-4ac9-bf44-87f834210d59,383ab89c-6369-4e25-ac55-ed79eedeee96,neutral,2023-05-22 12:23:31.378186 +00:00,2023-05-22 12:23:31.378186 +00:00
b8f1c299-13e7-4f5d-8ba8-f8479cfe3d0f,3cd8f3cf-7097-4ac9-bf44-87f834210d59,2138c1bb-3b64-4f6e-82e8-9fe4d734c218,neutral,2023-05-22 12:23:34.606290 +00:00,2023-05-22 12:23:34.606290 +00:00
a98b36a3-54f5-419b-8ae9-631c824f3a81,3cd8f3cf-7097-4ac9-bf44-87f834210d59,97a4cfa7-46a4-4bca-9bfd-fead19a3ac15,neutral,2023-05-22 12:23:35.714228 +00:00,2023-05-22 12:23:35.714228 +00:00
109eeeef-380c-4271-a306-62beec6cd0d1,f5319987-66cb-40a1-b12c-0a3360db7819,57ef8a26-4433-4ecf-a4ee-b34798a79307,negative,2023-05-22 12:23:44.175754 +00:00,2023-05-22 12:23:44.175754 +00:00
a9aec6e1-0c0b-48eb-9089-880d8c7e37cc,3cd8f3cf-7097-4ac9-bf44-87f834210d59,a9019c89-124e-45df-b0f4-0e55a5484fca,neutral,2023-05-22 12:23:44.257327 +00:00,2023-05-22 12:23:44.257327 +00:00
6036b4a2-bf92-4faa-a4a4-9c0db64807d3,f5319987-66cb-40a1-b12c-0a3360db7819,20d77ebb-5492-4eb0-8cb0-63716ef62835,positive,2023-05-22 12:21:57.822841 +00:00,2023-05-22 12:21:57.822841 +00:00
a2270db1-df4a-454a-9218-3e2436225e4e,3cd8f3cf-7097-4ac9-bf44-87f834210d59,a7ae2d86-ef00-4e35-9194-e8ba31013fb6,neutral,2023-05-22 12:21:59.156606 +00:00,2023-05-22 12:21:59.156606 +00:00
76fe614b-a2a7-4dbc-9176-bacf8a19bd3e,3cd8f3cf-7097-4ac9-bf44-87f834210d59,68e761f4-cc26-451d-b68d-c069504626a0,neutral,2023-05-22 12:22:00.120633 +00:00,2023-05-22 12:22:00.120633 +00:00
c8097b99-bf74-4966-aa8c-7f51164a84d7,3cd8f3cf-7097-4ac9-bf44-87f834210d59,279ff361-6a76-46e3-abfc-32bdb3a9ccdd,neutral,2023-05-22 12:22:01.060394 +00:00,2023-05-22 12:22:01.060394 +00:00
9403db89-9572-43b0-a21a-3f4ee80e2872,3cd8f3cf-7097-4ac9-bf44-87f834210d59,2e36bc90-9707-4937-adad-e92858890936,negative,2023-05-22 12:22:13.240584 +00:00,2023-05-22 12:22:13.240584 +00:00
ac755cb5-eaee-409a-9516-e0d5e26ac2bd,3cd8f3cf-7097-4ac9-bf44-87f834210d59,78f01a81-46ac-49da-9b06-6a86bc71fe21,neutral,2023-05-22 12:22:14.703120 +00:00,2023-05-22 12:22:14.703120 +00:00
1e7e26b0-725f-4522-8250-16432713c172,f5319987-66cb-40a1-b12c-0a3360db7819,98df20c5-2070-44ae-a67d-e97575264dde,negative,2023-05-22 12:22:16.850312 +00:00,2023-05-22 12:22:16.850312 +00:00
7d6cb5b7-f37e-4e0d-bbb0-d70d8713fc78,3cd8f3cf-7097-4ac9-bf44-87f834210d59,3a75689e-3e40-43af-ae48-ee0c63f1fc68,negative,2023-05-22 12:22:27.758143 +00:00,2023-05-22 12:22:27.758143 +00:00
73cffd3d-c448-4764-a97b-ce651302d31d,3cd8f3cf-7097-4ac9-bf44-87f834210d59,4a144fd3-0998-4922-aa10-51c136a9cc6f,neutral,2023-05-22 12:22:33.160413 +00:00,2023-05-22 12:22:33.160413 +00:00
091aed15-b390-4a15-a1a0-c14fd04658b0,3cd8f3cf-7097-4ac9-bf44-87f834210d59,ba77d960-6d36-4b39-97a8-284b8363ee6e,neutral,2023-05-22 12:22:34.393473 +00:00,2023-05-22 12:22:34.393473 +00:00
61632171-177f-4a82-922e-dc07b182a549,3cd8f3cf-7097-4ac9-bf44-87f834210d59,f256abaf-4095-4f6e-b14f-3d0423032621,positive,2023-05-22 12:23:11.522313 +00:00,2023-05-22 12:23:11.522313 +00:00
5b8ce246-33db-45e9-9750-17eca7e5313b,3cd8f3cf-7097-4ac9-bf44-87f834210d59,331c8a78-1c5a-4a1c-b43b-e68437e65ad3,neutral,2023-05-22 12:23:17.384221 +00:00,2023-05-22 12:23:17.384221 +00:00
470488e2-0e3a-4035-a758-73d2dd6a406b,3cd8f3cf-7097-4ac9-bf44-87f834210d59,01174246-bde3-417a-a74a-19a990f51a91,neutral,2023-05-22 12:23:22.098792 +00:00,2023-05-22 12:23:22.098792 +00:00
cb3f3a33-4943-4355-be20-9c532a93a2dd,3cd8f3cf-7097-4ac9-bf44-87f834210d59,b369eab3-0b17-4bb9-8dff-6a2ff41d3bba,neutral,2023-05-22 12:23:45.440595 +00:00,2023-05-22 12:23:45.440595 +00:00
22201917-21d6-4af4-a94d-52930d7a2c4d,3cd8f3cf-7097-4ac9-bf44-87f834210d59,6b4d816e-2d09-4137-8c9d-50e138a448b6,neutral,2023-05-22 12:23:46.398960 +00:00,2023-05-22 12:23:46.398960 +00:00
1b28da93-3891-4f1a-b585-738f8fb4f837,f5319987-66cb-40a1-b12c-0a3360db7819,570421fa-fb4a-41e4-91be-c5ce3c7ad31c,negative,2023-05-22 12:24:08.557429 +00:00,2023-05-22 12:24:08.557429 +00:00
a2e9b03a-a566-4992-8273-baace3af7781,f5319987-66cb-40a1-b12c-0a3360db7819,b0ad9f01-1552-46fd-b21a-b81f16ef028a,negative,2023-05-22 12:24:14.476021 +00:00,2023-05-22 12:24:14.476021 +00:00
dcbf5f36-f125-41de-9faa-66c8e0dd04c5,3cd8f3cf-7097-4ac9-bf44-87f834210d59,b2f6f094-b53b-44e7-aad7-fe005e6bfea4,negative,2023-05-22 12:24:18.458176 +00:00,2023-05-22 12:24:18.458176 +00:00
4bbb5f6a-0ef7-4acf-96fb-54ee16e24d08,3cd8f3cf-7097-4ac9-bf44-87f834210d59,20cfba41-b88f-40a4-a79b-a17c18d21072,negative,2023-05-22 12:24:19.630060 +00:00,2023-05-22 12:24:19.630060 +00:00
8911622a-7249-410e-99e8-3a0dc95e6d9b,3cd8f3cf-7097-4ac9-bf44-87f834210d59,e5f90745-012b-47f7-92dd-bcba45801c06,neutral,2023-05-22 12:24:22.296815 +00:00,2023-05-22 12:24:22.296815 +00:00
219e4e10-0a9d-41b1-9a65-66eb7f845c1d,3cd8f3cf-7097-4ac9-bf44-87f834210d59,e7dd4d9e-4902-478d-852d-f5145aaddf31,neutral,2023-05-22 12:24:24.225026 +00:00,2023-05-22 12:24:24.225026 +00:00
bcd358b6-9e2e-4c95-8c34-c5b5f7bc360f,3cd8f3cf-7097-4ac9-bf44-87f834210d59,c0757a56-87ba-4ab3-bd70-337c946c854e,neutral,2023-05-22 12:24:25.143151 +00:00,2023-05-22 12:24:25.143151 +00:00
5320883a-d1d3-4ebb-b257-c81d20011300,3cd8f3cf-7097-4ac9-bf44-87f834210d59,d362fe94-66e6-4cef-9fa3-aa8c6d2c0845,neutral,2023-05-22 12:24:26.169546 +00:00,2023-05-22 12:24:26.169546 +00:00
c358a361-b2a1-4235-ad1a-ebdac3e65fee,f5319987-66cb-40a1-b12c-0a3360db7819,f256abaf-4095-4f6e-b14f-3d0423032621,positive,2023-05-22 12:24:27.076487 +00:00,2023-05-22 12:24:27.076487 +00:00
65f07fee-b1e1-44fb-96f4-546f75382e30,3cd8f3cf-7097-4ac9-bf44-87f834210d59,5727831c-970a-47ba-aaee-20b9d1f0b7f1,positive,2023-05-22 12:24:29.670176 +00:00,2023-05-22 12:24:29.670176 +00:00
d686a6eb-5fc9-40ec-9f58-238f332c56d8,3cd8f3cf-7097-4ac9-bf44-87f834210d59,ff850c02-7e80-4b01-83d8-cf7d8d0d7cb7,neutral,2023-05-22 12:24:32.300550 +00:00,2023-05-22 12:24:32.300550 +00:00
fe646efd-ca98-45cb-bec1-9e70bc187b65,3cd8f3cf-7097-4ac9-bf44-87f834210d59,d7215e1e-5135-4d14-a0bf-072a645a861f,neutral,2023-05-22 12:24:36.344796 +00:00,2023-05-22 12:24:36.344796 +00:00
40732f3c-639f-4bbc-aebf-8f85e8867dcc,3cd8f3cf-7097-4ac9-bf44-87f834210d59,58a987b4-aca7-4988-ad1d-4e4594139d06,neutral,2023-05-22 12:24:37.398560 +00:00,2023-05-22 12:24:37.398560 +00:00
1d1873e6-1e9e-4d93-8088-a22b66e09abf,3cd8f3cf-7097-4ac9-bf44-87f834210d59,a0cdd93f-b002-4cf6-8732-878640c4559c,positive,2023-05-22 12:24:39.738353 +00:00,2023-05-22 12:24:39.738353 +00:00
34d7d9a5-7ab5-4b5b-92f6-54912672b7ee,3cd8f3cf-7097-4ac9-bf44-87f834210d59,555071a4-0c57-4799-b38c-819ee0551f03,neutral,2023-05-22 12:24:41.039408 +00:00,2023-05-22 12:24:41.039408 +00:00
1b370d84-2ef1-4241-ae45-da36b7c3c26b,3cd8f3cf-7097-4ac9-bf44-87f834210d59,cdac0e48-09e7-4d86-96c4-746ecef4f12d,neutral,2023-05-22 12:24:42.229113 +00:00,2023-05-22 12:24:42.229113 +00:00
4fdd2131-a9ea-497c-98cd-5b89c9923ff6,3cd8f3cf-7097-4ac9-bf44-87f834210d59,7e5f6174-09d9-43d0-9a0b-4e5070b59ceb,neutral,2023-05-22 12:24:44.116264 +00:00,2023-05-22 12:24:44.116264 +00:00
6f2a5326-84db-4c8d-8154-609929298553,3cd8f3cf-7097-4ac9-bf44-87f834210d59,e7ea3027-7050-447f-8d59-9b72bc7f50ad,neutral,2023-05-22 12:24:45.383668 +00:00,2023-05-22 12:24:45.383668 +00:00
0a176a5d-0b55-45af-a248-9c202f960664,3cd8f3cf-7097-4ac9-bf44-87f834210d59,e3dea932-3775-448b-9b34-e1990588709b,neutral,2023-05-22 12:24:46.325896 +00:00,2023-05-22 12:24:46.325896 +00:00
8ff38ebd-638e-42a9-863c-117ee88cf1af,3cd8f3cf-7097-4ac9-bf44-87f834210d59,720f7e43-8205-4497-9f66-9a4b2d801918,neutral,2023-05-22 12:24:47.332369 +00:00,2023-05-22 12:24:47.332369 +00:00
cdbf5fa7-500d-4dfa-88ae-4c918285c22d,3cd8f3cf-7097-4ac9-bf44-87f834210d59,1515c48b-dcd9-4153-91a4-563537e945ad,neutral,2023-05-22 12:24:48.488380 +00:00,2023-05-22 12:24:48.488380 +00:00
df7dfc61-fa08-45ec-b160-e23af26e1d02,3cd8f3cf-7097-4ac9-bf44-87f834210d59,ee6c82e3-2c35-4379-a3c0-c5d4b4fe8f74,neutral,2023-05-22 12:24:52.798001 +00:00,2023-05-22 12:24:52.798001 +00:00
20de2a23-34a3-4de5-ab1b-43cb3f5b08a0,3cd8f3cf-7097-4ac9-bf44-87f834210d59,f5e23359-24c8-48df-9cd3-6d43cb28f956,neutral,2023-05-22 12:24:53.657051 +00:00,2023-05-22 12:24:53.657051 +00:00
f7d26127-34fb-4d35-b6cd-71e6deca43b2,3cd8f3cf-7097-4ac9-bf44-87f834210d59,3297201d-eb75-497e-ae27-74f3a65afac2,neutral,2023-05-22 12:24:54.555192 +00:00,2023-05-22 12:24:54.555192 +00:00
54f1c2b9-997e-4e32-8c13-9977bd75fe0a,3cd8f3cf-7097-4ac9-bf44-87f834210d59,b6a8b457-f810-454f-ae47-0114329a1c4b,neutral,2023-05-22 12:24:56.882223 +00:00,2023-05-22 12:24:56.882223 +00:00
770f42ff-67c5-4d3b-86a4-30f75d30463e,3cd8f3cf-7097-4ac9-bf44-87f834210d59,de066b1f-7e37-4d8e-a973-634b0291fb8a,neutral,2023-05-22 12:24:57.758926 +00:00,2023-05-22 12:24:57.758926 +00:00
697c06ab-67eb-4b18-8810-4826d0e1e8a4,3cd8f3cf-7097-4ac9-bf44-87f834210d59,aa3fb881-aceb-42c9-ba59-d1cc1d465441,neutral,2023-05-22 12:24:58.550631 +00:00,2023-05-22 12:24:58.550631 +00:00
c2a0734b-6cdc-44e0-b853-3116e307ed79,3cd8f3cf-7097-4ac9-bf44-87f834210d59,1dce4b53-da8a-4fe5-92ce-947445993da1,neutral,2023-05-22 12:24:59.533799 +00:00,2023-05-22 12:24:59.533799 +00:00
49ebbbfa-40bc-433e-ad56-b407fd1ee18f,3cd8f3cf-7097-4ac9-bf44-87f834210d59,ab197bad-3302-40dd-ae7b-a9b20b70b5aa,neutral,2023-05-22 12:25:00.573768 +00:00,2023-05-22 12:25:00.573768 +00:00
17d59b1a-5ab1-4d89-9486-809c66b90edb,3cd8f3cf-7097-4ac9-bf44-87f834210d59,0efb49a4-7475-4651-887c-e03f06fa695e,neutral,2023-05-22 12:25:04.612841 +00:00,2023-05-22 12:25:04.612841 +00:00
cb2c88df-632a-49c3-b0b8-cacae46dc480,f5319987-66cb-40a1-b12c-0a3360db7819,331c8a78-1c5a-4a1c-b43b-e68437e65ad3,positive,2023-05-22 12:25:07.244620 +00:00,2023-05-22 12:25:07.244620 +00:00
65235c34-c815-49c1-beb4-0aef027fc91c,f5319987-66cb-40a1-b12c-0a3360db7819,01174246-bde3-417a-a74a-19a990f51a91,positive,2023-05-22 12:25:36.243595 +00:00,2023-05-22 12:25:36.243595 +00:00
78ff937b-062e-42af-b932-42cd7e975bac,f5319987-66cb-40a1-b12c-0a3360db7819,67236d2d-d1e7-4d55-9a2e-82843a2d41b0,negative,2023-05-22 12:25:42.818789 +00:00,2023-05-22 12:25:42.818789 +00:00
0f9cff2b-986e-498c-89c2-ff0674ad6969,f5319987-66cb-40a1-b12c-0a3360db7819,87e51399-5216-4feb-b946-84066e661260,negative,2023-05-22 12:25:47.383614 +00:00,2023-05-22 12:25:47.383614 +00:00
2158bff3-9ac6-44fc-9921-3e7c332d8fc0,f5319987-66cb-40a1-b12c-0a3360db7819,1503c27b-cb6d-43d8-a465-9f73ed7fc7bb,positive,2023-05-22 12:26:03.833000 +00:00,2023-05-22 12:26:03.833000 +00:00
752862d6-f972-445c-b201-b87d440393fb,f5319987-66cb-40a1-b12c-0a3360db7819,645aeda8-4118-45fb-946f-fcca11355201,negative,2023-05-22 12:26:26.967191 +00:00,2023-05-22 12:26:26.967191 +00:00
e025e6a2-cd98-4835-ac37-3bdeaf19bbb4,f5319987-66cb-40a1-b12c-0a3360db7819,effa1f6b-e9ea-4e1c-a141-f4afa2d258d6,positive,2023-05-22 12:27:00.392633 +00:00,2023-05-22 12:27:00.392633 +00:00
